stop_name,stop_lat,stop_lon,wheelchair_accessible,bikes_allowed,is_express,stop_id
1200 Springdale/12th,30.279234,-97.686965,1,1,False,1335
9999 Seton/Chautauqua/TX State,30.56782,-97.652914,1,1,False,6478
1150 Springdale/Webberville,30.276735,-97.688489,1,1,False,1336
San Jacinto/23rd (Midblock),30.286032,-97.733433,1,1,False,5379
Overton Driveway/Overton Driveway,30.300421,-97.636572,1,1,False,5997
1106 Springdale/Ledesma,30.274303,-97.69009,1,1,False,1337
7309 Ritchie/Colony Park,30.305498,-97.639174,1,1,False,5583
Howard Station Bay B,30.440473,-97.701695,1,1,False,6406
Speedway/45th,30.30835,-97.728674,1,1,False,980
9999 College Park/ACC Round Rock,30.563415,-97.65603,1,1,False,6476
Colony Park/Loyola,30.29876,-97.64462,1,1,False,2287
4300 Speedway/43rd,30.306697,-97.729732,1,1,False,981
Daffan/Oak Crest,30.314304,-97.620203,1,1,False,6005
21st/Whitis,30.283826,-97.7409,1,1,False,5178
Daffan/Decker,30.312258,-97.615894,1,1,False,6006
4004 Speedway/40th,30.303498,-97.731786,1,1,False,982
Capitol/Waterloo NB (Trinity/12th),30.272682,-97.737179,1,1,False,6500
3600 Govalle/Gunter,30.265076,-97.699351,1,1,False,1341
3812 Speedway/38th Half,30.30138,-97.733132,1,1,False,983
3200 Govalle/Tillery,30.26602,-97.70202,1,1,False,1342
Speedway/38th,30.299792,-97.734149,1,1,False,4114
Eagles Landing Apt/Decker,30.307142,-97.622128,1,1,False,6070
203 Dean Keeton/Whitis,30.289553,-97.739586,1,1,False,5528
3204 Speedway/33rd,30.29713,-97.735816,1,1,False,985
Govalle/Webberville,30.26774,-97.706989,1,1,False,1344
26th/Pearl,30.29086,-97.746437,1,1,False,4123
31st/Grooms,30.294366,-97.735868,1,1,False,4116
850 Pleasant Valley/Webberville,30.26517,-97.708825,1,1,False,1346
820 Pleasant Valley/Lyons,30.263658,-97.708344,1,1,False,1347
San Gabriel/25 1/2,30.29005,-97.747693,1,1,False,4121
2001 San Jacinto/20th,30.281645,-97.733191,1,1,False,4135
2630 Speedway/27th,30.29121,-97.736689,1,1,False,5543
7th Street SB (Pleasant Valley/7th),30.259748,-97.709736,1,1,False,1349
500 Pleasant Valley/5th,30.257219,-97.710922,1,1,False,2803
301 Dean Keeton/San Jacinto,30.289237,-97.735367,1,1,False,5038
2204 San Gabriel/22nd Half,30.285872,-97.748124,1,1,False,4979
405 23rd/Trinity,30.285019,-97.73202,1,1,False,5775
501 23rd/Trinity,30.285069,-97.732623,1,1,False,5175
Cesar Chavez SB (Pleasant Valley/Cesar Chavez),30.25282,-97.713,1,1,False,6516
416 6th/San Antonio,30.26939,-97.7472,1,1,False,1967
5106 Quicksilver/Canella,30.172401,-97.752691,1,1,False,6364
516 Pleasant Valley/Lakeshore,30.246213,-97.714935,1,1,False,5032
6th/Baylor,30.271955,-97.754879,1,1,False,1971
Roy G Guerrero SB (Pleasant Valley/Lakeshore),30.2422,-97.717511,1,1,False,1353
6th/Pressler,30.273935,-97.760118,1,1,False,1973
Elmont SB (Pleasant Valley/Elmont),30.240131,-97.718817,1,1,False,4283
31st/Walling,30.294287,-97.735581,1,1,False,4117
6th/Campbell,30.276005,-97.76454,1,1,False,3519
3201 Speedway/33rd,30.29722,-97.735581,1,1,False,4115
2208 Lake Austin/Upson,30.277571,-97.771314,1,1,False,5824
Speedway/35th,30.299217,-97.734341,1,1,False,1049
2530 Lake Austin/Hearn,30.279419,-97.774048,1,1,False,5825
Speedway/39th,30.301591,-97.732825,1,1,False,1051
Lake Austin/7th,30.282319,-97.776058,1,1,False,1981
4001 Speedway/40th,30.303334,-97.731711,1,1,False,3515
4301 Speedway/43rd,30.306616,-97.729616,1,1,False,1053
Speedway/44th,30.308091,-97.728681,1,1,False,4113
Oltorf at Burton SB (Oltorf/Burton),30.23107,-97.734031,1,1,False,6512
1730 Oltorf/Parker,30.232592,-97.737362,1,1,False,2241
1616 E Oltorf,30.233502,-97.739665,1,1,False,2242
4801 Guadalupe/46th,30.314726,-97.730353,1,1,False,4516
1300 Oltorf/Schriber,30.23465,-97.74353,1,1,False,2243
1100 Oltorf/Schriber,30.235895,-97.745863,1,1,False,2244
710 Oltorf/East Side,30.23677,-97.748611,1,1,False,1494
512 Oltorf/Rebel,30.237484,-97.751288,1,1,False,2246
137 Oltorf/Euclid (Saint Ignatius),30.240124,-97.75551,1,1,False,5674
Elmont/Pleasant Valley,30.238125,-97.718348,1,1,False,4285
526 Oltorf/1st,30.242137,-97.759362,1,1,False,2249
1600 Wickersham/Elmont,30.235821,-97.718624,1,1,False,4286
Wickersham/Elmont,30.233631,-97.720092,1,1,False,3526
910 Oltorf/ South 4th,30.243574,-97.763748,1,1,False,2251
1901 Crossing Place/Riverside,30.232153,-97.717055,1,1,False,4300
1404 Oltorf/Thornton,30.246909,-97.769288,1,1,False,4206
1501 Crossing Place/Faro,30.235016,-97.714646,1,1,False,4301
Melrose Place Apt,30.237369,-97.7135,1,1,False,3852
2638 Lamar/Dickson,30.245471,-97.779927,1,1,False,2329
Dean Keeton/Speedway,30.289287,-97.73607,1,1,False,3955
3000 Lamar/Barton Skyway,30.243186,-97.783077,1,1,False,2331
Broken Spoke Station (SB),30.241007,-97.786179,1,1,False,6358
2317 Panther/Victory,30.238133,-97.788756,1,1,False,4215
Victory/Prather,30.235811,-97.790086,1,1,False,3360
4206 Victory/Ben White,30.232792,-97.790917,1,1,False,4213
Westgate Transit Center - B,30.231106,-97.790843,1,1,False,6374
Gardner/Jain Ln.,30.259882,-97.681633,1,1,False,1822
7925 Rockwood/Ashdale,30.360488,-97.735877,1,1,False,2908
633 Calles/Diaz,30.259543,-97.712031,1,1,False,6366
North Loop/Woodview,30.325374,-97.742201,1,1,False,5002
2730 7th/Pleasant Valley,30.260388,-97.710078,1,1,False,3337
2700 7th/Calles,30.260665,-97.711521,1,1,False,847
2500 7th/Pedernales,30.260963,-97.71356,1,1,False,848
7th/Northwestern,30.261408,-97.716495,1,1,False,4181
Burnet/Allandale (HEB),30.3344,-97.740705,1,1,False,5160
7th/Chicon,30.262602,-97.721983,1,1,False,5119
7th/Concho,30.26388,-97.725646,1,1,False,5120
5350 Burnet/Lawnmont,30.327517,-97.739833,1,1,False,5964
1114 7th/Waller,30.265561,-97.7305,1,1,False,6460
North Loop/Burnet,30.325594,-97.742036,1,1,False,5006
411 8th/Trinity,30.268997,-97.738479,1,1,False,5949
1208 6th/Harthan,30.273061,-97.757846,1,1,False,1972
Northcross Mall,30.355782,-97.734268,1,1,False,830
6th/West Lynn,30.274836,-97.762509,1,1,False,1974
Walmart Norwood,30.339404,-97.690619,1,1,False,3931
7921 Rockwood/Anderson,30.361328,-97.737137,1,1,False,1904
1443 Coronado Hills/Cameron,30.327914,-97.68894,1,1,False,5287
1000 Cesar Chavez/San Marcos,30.260578,-97.73438,1,1,False,1850
400 Cesar Chavez/Trinity,30.26246,-97.74084,1,1,False,1038
Camino La Costa/Calidad,30.324373,-97.696676,1,1,False,5286
Primose,30.319961,-97.704051,1,1,False,5970
Capital Plaza,30.315894,-97.706435,1,1,False,5284
East Austin Multi-Center,30.259425,-97.728034,1,1,False,2810
Fiesta (3909 S IH35/38th Half),30.295825,-97.717787,1,1,False,5316
Anderson/Cameron,30.334092,-97.688306,1,1,False,5317
Park/Crestview Jonestown,30.492835,-97.92283,1,1,False,2831
116 15th/Brazos,30.276851,-97.738575,1,1,False,5092
5109 Quicksilver/Pleasant Valley,30.1722,-97.752393,1,1,False,6365
Lakeline Station Bay F,30.480899,-97.786969,1,1,False,5231
10727 Jollyville/Braker,30.400546,-97.748813,1,1,False,5237
Jollyville/Balcones Woods,30.407651,-97.747776,1,1,False,4658
510 Bouldin/Barton Springs,30.259115,-97.753844,1,1,False,4779
710 Bouldin/Retama,30.257211,-97.755057,1,1,False,1720
1006 Bouldin/Columbus,30.254698,-97.756428,1,1,False,1721
1316 Bouldin/Elizabeth,30.252323,-97.757885,1,1,False,1722
1514 Bouldin/Monroe,30.250809,-97.758737,1,1,False,1723
Bouldin/Annie,30.24878,-97.759825,1,1,False,1724
Annie/5th,30.249232,-97.761383,1,1,False,1725
1816 S 5th/Mary,30.248451,-97.762069,1,1,False,1726
2006 S 5th/Brodie,30.246802,-97.763104,1,1,False,4209
2406 S 5th/Oltorf,30.243364,-97.764598,1,1,False,4208
5th/Cumberland,30.239991,-97.766028,1,1,False,1730
1010 Cumberland/5th,30.240685,-97.767903,1,1,False,1731
2714 Raywood/Locke,30.240225,-97.769008,1,1,False,1732
2866 Raywood/Weathers,30.238767,-97.769729,1,1,False,1733
1003 Barton Skyway/Garden Villa,30.235922,-97.769523,1,1,False,1734
3400 Garden Villa/Cardinal,30.234267,-97.771044,1,1,False,1735
Garden Villa/South Center NW Corner,30.231869,-97.772554,1,1,False,1736
Garden Villa/Banister,30.229371,-97.774161,1,1,False,1737
4005 Banister/Summer Oaks,30.229794,-97.778143,1,1,False,5608
4104 Banister/Morgan,30.228317,-97.77908,1,1,False,6002
4402 Banister/Casey,30.225327,-97.781084,1,1,False,1741
Redd/Gillis,30.224112,-97.783447,1,1,False,1742
Redd/Clawson,30.225828,-97.78604,1,1,False,1743
1918 Redd/Menchaca,30.228227,-97.789189,1,1,False,1744
Redd/Cactus,30.22897,-97.79075,1,1,False,1745
6704 Brush Country/William Cannon,30.222867,-97.842115,1,1,False,5903
6914 Brush Country/One Oak (Church),30.219297,-97.844402,1,1,False,5901
7406 Beckett/Ponoma,30.219825,-97.858349,1,1,False,5899
8100 Beckett at Dick Nichols Park,30.213994,-97.864006,1,1,False,5897
Beckett/Davis,30.208176,-97.869316,1,1,False,5905
Beckett/La Cresada,30.204359,-97.870832,1,1,False,5906
12301 Lamplight Village/Metric,30.411106,-97.695672,1,1,False,2545
5796 Slaughter/Escarpment,30.200512,-97.876375,1,1,False,5890
12425 Lamplight Village/Parmer,30.413849,-97.696742,1,1,False,5732
10404 Escarpment/La Crosse,30.193886,-97.885556,1,1,False,5907
11148 Escarpment/South Bay,30.185994,-97.89469,1,1,False,5910
12400 Amherst/Adelphi,30.421212,-97.71596,1,1,False,4875
12200 Amherst/Mosley,30.417718,-97.718153,1,1,False,4877
12016 Amherst/Eton,30.413599,-97.720831,1,1,False,5577
500 Lamar/5th,30.270539,-97.754587,1,1,False,2321
New Life Park and Ride,30.435217,-97.697402,1,1,False,6095
Seminary Ridge/Manassas,30.198811,-97.81952,1,1,False,2652
Seminary Ridge/Shiloh,30.195669,-97.821554,1,1,False,2653
Seminary Ridge/Sweet Clover,30.1925,-97.823745,1,1,False,2654
Guidepost/Huebinger Pass,30.188355,-97.827991,1,1,False,2656
Curlew/Guidepost,30.188517,-97.829121,1,1,False,2657
9412 Curlew/Crownspoint,30.183032,-97.832409,1,1,False,2660
9614 Curlew/Monarch,30.180475,-97.833345,1,1,False,2661
9800 Curlew/Aftonshire,30.177943,-97.833807,1,1,False,5750
6900 Scenic Brook/SH 71,30.237011,-97.878699,1,1,False,4473
Scenic Brook/Hanbridge,30.237524,-97.893567,1,1,False,4481
Fenton/Scenic Brook,30.235646,-97.898749,1,1,False,2618
Fenton/Red Willow,30.236672,-97.900803,1,1,False,4462
8525 Red Willow/Bargamen,30.240953,-97.898066,1,1,False,4457
8403 Red Willow/Smokey Hill,30.24159,-97.894279,1,1,False,4453
6701 Silvermine/SH 71,30.245996,-97.888647,1,1,False,4448
178 6Th/Colorado,30.268565,-97.744465,1,1,False,5158
6th/Guadalupe,30.269079,-97.746086,1,1,False,1966
7200 Riverside/Yellow Jacket,30.221045,-97.69468,1,1,False,3247
7th/San Jacinto,30.268274,-97.740219,1,1,False,924
612 Congress/Riverside,30.255385,-97.747685,1,1,False,517
220 Lamar/B R Reynolds,30.268227,-97.755652,1,1,False,4082
4405 Riverside/Pleasant Valley,30.233381,-97.723235,1,1,False,6536
2283 William Cannon/Stoneleigh,30.186202,-97.758733,1,1,False,4349
William Cannon/Branchwood,30.183639,-97.754477,1,1,False,4351
6217 Riverside/Montopolis,30.224947,-97.703802,1,1,False,3314
6605 Riverside/Vargas,30.223718,-97.700756,1,1,False,3315
6903 Riverside/Maxwell,30.22227,-97.697493,1,1,False,3316
Riverside/Yellow Jacket,30.22077,-97.694749,1,1,False,3317
7343 Riverside/Coriander,30.219999,-97.693331,1,1,False,3318
Lamar Square Station (NB),30.254034,-97.762592,1,1,False,777
907 Lamar/Treadwell,30.256548,-97.761038,1,1,False,5396
615 Lamar/Bluff,30.258835,-97.758983,1,1,False,4071
Northgate/Research,30.368637,-97.71763,1,1,False,5070
Barton Springs Station (NB),30.261634,-97.758053,1,1,False,781
New Airport/Spirit of Texas,30.212481,-97.663827,1,1,False,5098
North Lamar Transit Center,30.349326,-97.711685,1,1,False,5859
7520 Lamar/Morrow,30.343739,-97.715301,1,1,False,472
7346 Lamar/Sugaree,30.34127,-97.71682,1,1,False,1296
7240 Lamar/St Johns,30.339956,-97.71769,1,1,False,620
Crestview Station (SB),30.337824,-97.719068,1,1,False,5606
6814 Lamar/Justin,30.336204,-97.720006,1,1,False,474
6600 Lamar/Brentwood,30.334163,-97.721314,1,1,False,475
Soco Station (NB),30.248772,-97.749826,1,1,False,4026
Congress/The Circle,30.251531,-97.748789,1,1,False,576
611 Congress/Academy,30.25534,-97.74739,1,1,False,577
4500 Guadalupe/45th,30.311103,-97.733009,1,1,False,485
Guadalupe/43rd Street,30.308828,-97.734406,1,1,False,486
Guadalupe/41st Street,30.306695,-97.735774,1,1,False,487
