route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,trip_short_name,wheelchair_accessible,bikes_allowed
1,3-157,2726248_0199,1 William Cannon SB,0,1006-3-157,6,2726248,William Cannon,1,1
1,3-157,2726249_0200,1 William Cannon SB,0,1008-3-157,6,2726249,William Cannon,1,1
1,3-157,2726250_0201,1 William Cannon SB,0,1003-3-157,6,2726250,William Cannon,1,1
1,3-157,2726251_0202,1 William Cannon SB,0,901005-3-157,6,2726251,William Cannon,1,1
1,3-157,2726252_0203,1 William Cannon SB,0,901007-3-157,6,2726252,William Cannon,1,1
1,3-157,2726253_0204,1 William Cannon SB,0,1001-3-157,6,2726253,William Cannon,1,1
1,3-157,2726254_0205,1 William Cannon SB,0,1002-3-157,6,2726254,William Cannon,1,1
1,3-157,2726255_0206,1 William Cannon SB,0,1004-3-157,6,2726255,William Cannon,1,1
1,3-157,2726256_0207,1 William Cannon SB,0,1006-3-157,6,2726256,William Cannon,1,1
1,3-157,2726257_0208,1 William Cannon SB,0,1008-3-157,6,2726257,William Cannon,1,1
1,3-157,2726258_0209,1 William Cannon SB,0,1003-3-157,6,2726258,William Cannon,1,1
1,3-157,2726259_0210,1 William Cannon SB,0,901005-3-157,6,2726259,William Cannon,1,1
1,3-157,2726260_0211,1 William Cannon SB,0,901007-3-157,6,2726260,William Cannon,1,1
1,3-157,2726261_0212,1 William Cannon SB,0,1001-3-157,6,2726261,William Cannon,1,1
1,3-157,2726262_0213,1 William Cannon SB,0,1002-3-157,6,2726262,William Cannon,1,1
1,3-157,2726263_0214,1 William Cannon SB,0,1004-3-157,6,2726263,William Cannon,1,1
1,3-157,2726264_0215,1 William Cannon SB,0,1006-3-157,6,2726264,William Cannon,1,1
1,3-157,2726265_0216,1 William Cannon SB,0,1008-3-157,6,2726265,William Cannon,1,1
1,3-157,2726266_0217,1 William Cannon SB,0,1003-3-157,6,2726266,William Cannon,1,1
10,4-157,2726395_0218,10 Norwood Transit Center NB,1,10002-4-157,7,2726395,Norwood Transit Center,1,1
10,4-157,2726394_0219,10 Norwood Transit Center NB,1,10005-4-157,7,2726394,Norwood Transit Center,1,1
10,4-157,2726393_0220,10 Norwood Transit Center NB,1,10007-4-157,7,2726393,Norwood Transit Center,1,1
10,4-157,2726392_0221,10 Norwood Transit Center NB,1,910001-4-157,7,2726392,Norwood Transit Center,1,1
10,4-157,2726391_0222,10 Norwood Transit Center NB,1,10010-4-157,7,2726391,Norwood Transit Center,1,1
10,4-157,2726390_0223,10 Norwood Transit Center NB,1,10012-4-157,7,2726390,Norwood Transit Center,1,1
10,4-157,2726389_0224,10 Norwood Transit Center NB,1,10003-4-157,7,2726389,Norwood Transit Center,1,1
10,4-157,2726388_0225,10 Norwood Transit Center NB,1,10014-4-157,7,2726388,Norwood Transit Center,1,1
10,4-157,2726387_0226,10 Norwood Transit Center NB,1,910004-4-157,7,2726387,Norwood Transit Center,1,1
10,4-157,2726386_0227,10 Norwood Transit Center NB,1,910006-4-157,7,2726386,Norwood Transit Center,1,1
10,4-157,2726385_0228,10 Norwood Transit Center NB,1,10008-4-157,7,2726385,Norwood Transit Center,1,1
