route_stop_id,route_id,direction_id,stop_sequence,trip_headsign,stop_id
2494,935,0,1,935 Downtown/UT SB,5274
2495,171,0,3,171 Downtown/University of Texas NB,4458
2496,7,0,33,7 Willaim Cannon SB,1002
2497,50,0,14,50 TECHRIDGE SB,6204
2498,111,0,6,111 Downtown/University of Texas NB,5896
2499,50,1,5,50 ACC Round Rock NB,6196
2500,50,0,15,50 TECHRIDGE SB,6201
2501,30,0,77,30 NORTHCROSS NB,5851
2502,985,0,3,985 Downtown/University of Texas SB,2107
2503,142,1,21,142 Downtown/University of Texas SB,2578
2504,228,1,9,228 Pleasant Valley WB,2233
2505,985,0,4,985 Downtown/University of Texas SB,2111
2506,7,0,34,7 Willaim Cannon SB,1190
2507,171,0,4,171 Downtown/University of Texas NB,4461
2508,339,1,21,339 Tannehill EB,5915
2509,30,0,78,30 NORTHCROSS NB,5856
2510,985,0,5,985 Downtown/University of Texas SB,2605
2511,50,1,6,50 ACC Round Rock NB,6197
2512,214,0,18,214 Lago Vista WB,4924
2513,201,1,9,201 William Cannon NB,5314
2514,214,0,19,214 Lago Vista WB,6071
2515,7,0,35,7 Willaim Cannon SB,1191
2516,466,0,10,466 Kramer Station KB,5580
2517,550,0,10,550 Downtown Station SB,5534
2518,228,1,10,228 Pleasant Valley WB,2235
2519,142,1,22,142 Downtown/University of Texas SB,3129
2520,201,1,10,201 William Cannon NB,5313
2521,985,0,6,985 Downtown/University of Texas SB,4007
2522,339,0,14,339 Norwood Transit Center WB,5945
2523,111,0,7,111 Downtown/University of Texas NB,5898
2524,7,0,36,7 Willaim Cannon SB,3535
2525,228,1,11,228 Pleasant Valley WB,5789
2526,50,1,7,50 ACC Round Rock NB,6200
2527,171,0,5,171 Downtown/University of Texas NB,4485
2528,201,1,11,201 William Cannon NB,550
2529,111,0,8,111 Downtown/University of Texas NB,4446
2530,142,1,23,142 Downtown/University of Texas SB,3130
2531,201,1,12,201 William Cannon NB,551
2532,111,0,9,111 Downtown/University of Texas NB,4445
2533,465,0,2,465 University of Texas WB,2761
2534,228,1,12,228 Pleasant Valley WB,5788
2535,985,0,7,985 Downtown/University of Texas SB,590
2536,339,1,22,339 Tannehill EB,5913
2537,103,1,21,103 Downtown/University of Texas NB,2107
2538,339,0,15,339 Norwood Transit Center WB,5810
2539,640,0,1,640 Forty Acres-OB OB,4184
2540,7,0,37,7 Willaim Cannon SB,1193
2541,142,1,24,142 Downtown/University of Texas SB,2581
2542,228,1,13,228 Pleasant Valley WB,1027
2543,7,0,38,7 Willaim Cannon SB,1194
2544,171,0,6,171 Downtown/University of Texas NB,4482
2545,50,0,16,50 TECHRIDGE SB,6200
2546,339,1,23,339 Tannehill EB,5007
2547,142,1,25,142 Downtown/University of Texas SB,2582
2548,214,0,20,214 Lago Vista WB,4930
2549,7,0,39,7 Willaim Cannon SB,1195
2550,228,1,14,228 Pleasant Valley WB,1028
2551,465,0,3,465 University of Texas WB,1253
2552,142,1,26,142 Downtown/University of Texas SB,2583
2553,111,0,10,111 Downtown/University of Texas NB,5900
2554,201,1,13,201 William Cannon NB,553
2555,142,1,27,142 Downtown/University of Texas SB,4539
2556,50,0,17,50 TECHRIDGE SB,6198
2557,7,0,40,7 Willaim Cannon SB,4325
2558,339,0,16,339 Norwood Transit Center WB,5813
2559,985,0,8,985 Downtown/University of Texas SB,6518
2560,142,1,28,142 Downtown/University of Texas SB,2585
2561,103,1,22,103 Downtown/University of Texas NB,2605
2562,111,0,11,111 Downtown/University of Texas NB,5902
2563,201,1,14,201 William Cannon NB,5377
2564,214,0,21,214 Lago Vista WB,2830
2565,237,1,1,237 Tannehill EB,5007
2566,465,1,1,465 MLK Station EB,3491
2567,465,0,4,465 University of Texas WB,3491
2568,228,1,15,228 Pleasant Valley WB,6442
2569,300,0,10,300 Westgate Transit Center SB,2871
2570,50,0,18,50 TECHRIDGE SB,6196
2571,142,1,29,142 Downtown/University of Texas SB,1289
2572,237,1,2,237 Tannehill EB,5643
2573,7,0,41,7 Willaim Cannon SB,4323
2574,103,1,23,103 Downtown/University of Texas NB,6314
2575,465,1,2,465 MLK Station EB,1256
2576,300,0,11,300 Westgate Transit Center SB,6431
2577,228,1,16,228 Pleasant Valley WB,1030
2578,985,0,9,985 Downtown/University of Texas SB,866
2579,339,0,17,339 Norwood Transit Center WB,5815
2580,171,0,7,171 Downtown/University of Texas NB,4474
2581,50,1,8,50 ACC Round Rock NB,6201
2582,50,0,19,50 TECHRIDGE SB,6094
2583,7,0,42,7 Willaim Cannon SB,2169
2584,465,1,3,465 MLK Station EB,2005
2585,7,0,43,7 Willaim Cannon SB,1199
2586,339,0,18,339 Norwood Transit Center WB,5816
2587,982,0,5,982 Downtown/University of Texas SB,1996
2588,237,1,3,237 Tannehill EB,5914
2589,50,1,9,50 ACC Round Rock NB,6204
2590,103,1,24,103 Downtown/University of Texas NB,6315
2591,300,0,12,300 Westgate Transit Center SB,5782
2592,228,1,17,228 Pleasant Valley WB,6082
2593,7,0,44,7 Willaim Cannon SB,4318
2594,7,0,45,7 Willaim Cannon SB,4317
2595,228,1,18,228 Pleasant Valley WB,1363
2596,663,1,1,663 UT Campus IB,4985
2597,982,0,6,982 Downtown/University of Texas SB,1999
2598,50,0,20,50 TECHRIDGE SB,6193
2599,50,1,10,50 ACC Round Rock NB,6205
2600,103,1,25,103 Downtown/University of Texas NB,864
2601,300,0,13,300 Westgate Transit Center SB,2306
2602,663,1,2,663 UT Campus IB,3520
2603,7,0,46,7 Willaim Cannon SB,1202
2604,50,0,21,50 TECHRIDGE SB,6192
2605,339,0,19,339 Norwood Transit Center WB,5818
2606,640,0,4,640 Forty Acres-OB OB,5992
2607,7,0,47,7 Willaim Cannon SB,5917
2608,985,0,10,985 Downtown/University of Texas SB,1253
2609,50,1,11,50 ACC Round Rock NB,6207
2610,300,0,14,300 Westgate Transit Center SB,2307
2611,50,0,22,50 TECHRIDGE SB,6191
2612,465,1,4,465 MLK Station EB,2019
2613,663,1,3,663 UT Campus IB,4838
2614,171,0,8,171 Downtown/University of Texas NB,5943
2615,7,0,48,7 Willaim Cannon SB,1203
2616,50,1,12,50 ACC Round Rock NB,6209
2617,339,0,20,339 Norwood Transit Center WB,2451
2618,985,0,11,985 Downtown/University of Texas SB,3491
2619,103,1,26,103 Downtown/University of Texas NB,866
2620,339,0,21,339 Norwood Transit Center WB,4703
2621,300,0,15,300 Westgate Transit Center SB,2308
2622,550,1,1,550 Leander Station NB,5534
2623,672,1,1,672 UT Campus IB,6082
2624,50,1,13,50 ACC Round Rock NB,6211
2625,339,0,22,339 Norwood Transit Center WB,4706
2626,663,1,4,663 UT Campus IB,4986
2627,300,0,16,300 Westgate Transit Center SB,5783
2628,7,0,49,7 Willaim Cannon SB,5712
2629,237,1,4,237 Tannehill EB,4937
2630,640,0,5,640 Forty Acres-OB OB,6159
2631,152,1,1,152 TECHRIDGE SB,6161
2632,171,0,9,171 Downtown/University of Texas NB,5585
2633,339,0,23,339 Norwood Transit Center WB,2439
2634,50,1,14,50 ACC Round Rock NB,6214
2635,50,0,23,50 TECHRIDGE SB,6161
2636,661,1,1,661 UT Campus IB,3513
2637,985,0,12,985 Downtown/University of Texas SB,1256
2638,672,1,2,672 UT Campus IB,4284
2639,663,1,5,663 UT Campus IB,5626
2640,50,1,15,50 ACC Round Rock NB,6215
2641,640,0,6,640 Forty Acres-OB OB,2780
2642,300,0,17,300 Westgate Transit Center SB,5613
2643,7,0,50,7 Willaim Cannon SB,1204
2644,672,1,3,672 UT Campus IB,1364
2645,237,1,5,237 Tannehill EB,4938
2646,339,0,24,339 Norwood Transit Center WB,5447
2647,661,1,2,661 UT Campus IB,4983
2648,103,1,27,103 Downtown/University of Texas NB,1253
2649,300,0,18,300 Westgate Transit Center SB,5683
2650,663,1,6,663 UT Campus IB,4162
2651,152,1,2,152 TECHRIDGE SB,6160
2652,103,1,28,103 Downtown/University of Texas NB,3491
2653,7,0,51,7 Willaim Cannon SB,6312
2654,661,1,3,661 UT Campus IB,1919
2655,339,0,25,339 Norwood Transit Center WB,6423
2656,550,1,2,550 Leander Station NB,5535
2657,50,1,16,50 ACC Round Rock NB,6219
2658,663,1,7,663 UT Campus IB,2102
2659,982,0,7,982 Downtown/University of Texas SB,497
2660,105,0,9,105 Downtown/University of Texas NB,1762
2661,661,1,4,661 UT Campus IB,1920
2662,7,0,52,7 Willaim Cannon SB,6311
2663,103,1,29,103 Downtown/University of Texas NB,1256
2664,237,1,6,237 Tannehill EB,4614
2665,465,1,5,465 MLK Station EB,5588
2666,982,0,8,982 Downtown/University of Texas SB,498
2667,50,1,17,50 ACC Round Rock NB,6221
2668,300,0,19,300 Westgate Transit Center SB,6303
2669,7,0,53,7 Willaim Cannon SB,1212
2670,105,0,10,105 Downtown/University of Texas NB,1763
2671,237,1,7,237 Tannehill EB,2410
2672,672,1,4,672 UT Campus IB,1368
2673,640,1,2,640 Forty Acres-IB IB,1042
2674,670,1,2,670 UT Campus IB,4302
2675,982,0,9,982 Downtown/University of Texas SB,501
2676,237,1,8,237 Tannehill EB,2416
2677,105,0,11,105 Downtown/University of Texas NB,1764
2678,7,0,54,7 Willaim Cannon SB,1213
2679,111,0,12,111 Downtown/University of Texas NB,5498
2680,300,0,20,300 Westgate Transit Center SB,6463
2681,663,1,8,663 UT Campus IB,4086
2682,7,0,55,7 Willaim Cannon SB,1214
2683,982,0,10,982 Downtown/University of Texas SB,2738
2684,233,0,2,233 Decker EB,1603
2685,50,1,18,50 ACC Round Rock NB,6223
2686,663,1,9,663 UT Campus IB,2104
2687,300,0,21,300 Westgate Transit Center SB,6300
2688,670,1,4,670 UT Campus IB,5079
2689,233,0,3,233 Decker EB,3655
2690,7,0,56,7 Willaim Cannon SB,1215
2691,982,0,11,982 Downtown/University of Texas SB,5950
2692,105,0,13,105 Downtown/University of Texas NB,1767
2693,233,0,4,233 Decker EB,1606
2694,237,1,9,237 Tannehill EB,5982
2695,670,1,5,670 UT Campus IB,5078
2696,50,1,19,50 ACC Round Rock NB,6225
2697,111,0,13,111 Downtown/University of Texas NB,5944
2698,982,0,12,982 Downtown/University of Texas SB,2612
2699,663,1,10,663 UT Campus IB,2106
2700,237,0,1,237 Springdale WB,5984
2701,7,0,57,7 Willaim Cannon SB,5383
2702,300,0,22,300 Westgate Transit Center SB,6299
2703,105,0,14,105 Downtown/University of Texas NB,1768
2704,237,1,10,237 Tannehill EB,6384
2705,7,0,58,7 Willaim Cannon SB,4353
2706,233,0,5,233 Decker EB,1608
2707,670,1,6,670 UT Campus IB,5077
2708,111,0,14,111 Downtown/University of Texas NB,2605
2709,640,1,4,640 Forty Acres-IB IB,5438
2710,300,0,23,300 Westgate Transit Center SB,6297
2711,233,0,6,233 Decker EB,4801
2712,670,1,7,670 UT Campus IB,6542
2713,233,0,7,233 Decker EB,4613
2714,550,1,3,550 Leander Station NB,5536
2715,656,1,1,656 UT Campus IB,4518
2716,982,0,13,982 Downtown/University of Texas SB,6275
2717,111,0,15,111 Downtown/University of Texas NB,6314
2718,7,0,59,7 Willaim Cannon SB,4352
2719,50,1,20,50 ACC Round Rock NB,6477
2720,105,0,16,105 Downtown/University of Texas NB,1770
2721,300,0,24,300 Westgate Transit Center SB,1330
2722,640,1,5,640 Forty Acres-IB IB,1178
2723,663,1,11,663 UT Campus IB,2110
2724,670,1,8,670 UT Campus IB,6534
2725,237,0,2,237 Springdale WB,6183
2726,50,1,21,50 ACC Round Rock NB,6227
2727,233,0,8,233 Decker EB,6003
2728,237,0,3,237 Springdale WB,5981
2729,7,0,60,7 Willaim Cannon SB,4350
2730,300,0,25,300 Westgate Transit Center SB,1331
2731,50,1,22,50 ACC Round Rock NB,6229
2732,640,1,6,640 Forty Acres-IB IB,5176
2733,237,1,11,237 Tannehill EB,5983
2734,300,0,26,300 Westgate Transit Center SB,1332
2735,640,1,7,640 Forty Acres-IB IB,5177
2736,111,0,16,111 Downtown/University of Texas NB,6315
2737,233,0,9,233 Decker EB,6004
2738,237,1,12,237 Tannehill EB,5984
2739,7,0,61,7 Willaim Cannon SB,5757
2740,300,0,27,300 Westgate Transit Center SB,1334
2741,656,1,2,656 UT Campus IB,484
2742,111,0,17,111 Downtown/University of Texas NB,864
2743,142,1,30,142 Downtown/University of Texas SB,2761
2744,7,0,62,7 Willaim Cannon SB,4345
2745,237,0,4,237 Springdale WB,5581
2746,171,0,10,171 Downtown/University of Texas NB,5498
2747,300,0,28,300 Westgate Transit Center SB,1335
2748,50,1,23,50 ACC Round Rock NB,6478
2749,300,0,29,300 Westgate Transit Center SB,1336
2750,142,1,31,142 Downtown/University of Texas SB,916
2751,152,1,3,152 TECHRIDGE SB,5279
2752,642,0,1,642 West Campus KB,5379
2753,142,1,32,142 Downtown/University of Texas SB,919
2754,237,0,5,237 Springdale WB,5997
2755,663,1,12,663 UT Campus IB,593
2756,333,1,1,333 PLEASANT VALLEY EB,550
2757,663,1,13,663 UT Campus IB,5940
2758,111,0,18,111 Downtown/University of Texas NB,866
2759,300,0,30,300 Westgate Transit Center SB,1337
2760,656,1,3,656 UT Campus IB,979
2761,333,1,2,333 PLEASANT VALLEY EB,551
2762,935,0,2,935 Downtown/UT SB,2107
2763,171,0,11,171 Downtown/University of Texas NB,5944
2764,142,1,33,142 Downtown/University of Texas SB,6499
2765,7,0,63,7 Willaim Cannon SB,553
2766,237,0,6,237 Springdale WB,5583
2767,550,1,4,550 Leander Station NB,5537
2768,333,1,3,333 PLEASANT VALLEY EB,552
2769,980,0,2,980 Downtown/University of Texas SB,6406
2770,935,0,3,935 Downtown/UT SB,2111
2771,656,1,4,656 UT Campus IB,980
2772,300,0,31,300 Westgate Transit Center SB,1338
2773,672,1,5,672 UT Campus IB,5492
2774,935,0,4,935 Downtown/UT SB,2605
2775,171,0,12,171 Downtown/University of Texas NB,2605
2776,142,1,34,142 Downtown/University of Texas SB,5937
2777,7,0,64,7 Willaim Cannon SB,5377
2778,50,1,24,50 ACC Round Rock NB,6476
2779,935,0,5,935 Downtown/UT SB,6314
2780,663,1,14,663 UT Campus IB,6159
2781,237,0,7,237 Springdale WB,2287
2782,656,1,5,656 UT Campus IB,981
2783,333,1,4,333 PLEASANT VALLEY EB,5703
2784,237,0,8,237 Springdale WB,2288
2785,233,0,10,233 Decker EB,6005
2786,300,0,32,300 Westgate Transit Center SB,1339
2787,171,0,13,171 Downtown/University of Texas NB,6314
2788,237,0,9,237 Springdale WB,4615
2789,50,1,25,50 ACC Round Rock NB,6232
2790,550,1,5,550 Leander Station NB,5538
2791,663,1,15,663 UT Campus IB,5178
2792,935,0,6,935 Downtown/UT SB,6315
2793,333,1,5,333 PLEASANT VALLEY EB,6520
2794,111,0,19,111 Downtown/University of Texas NB,1253
2795,233,0,11,233 Decker EB,6006
2796,656,1,6,656 UT Campus IB,982
2797,142,1,35,142 Downtown/University of Texas SB,5938
2798,333,1,6,333 PLEASANT VALLEY EB,2478
2799,935,0,7,935 Downtown/UT SB,6500
2800,111,0,20,111 Downtown/University of Texas NB,3491
2801,171,0,14,171 Downtown/University of Texas NB,6315
2802,237,0,10,237 Springdale WB,4939
2803,300,0,33,300 Westgate Transit Center SB,1341
2804,656,1,7,656 UT Campus IB,983
2805,333,1,7,333 PLEASANT VALLEY EB,4355
2806,300,0,34,300 Westgate Transit Center SB,1342
2807,171,0,15,171 Downtown/University of Texas NB,864
2808,111,0,21,111 Downtown/University of Texas NB,1256
2809,656,1,8,656 UT Campus IB,4114
2810,233,0,12,233 Decker EB,6070
2811,935,0,8,935 Downtown/UT SB,866
2812,237,0,11,237 Springdale WB,4940
2813,550,1,1,550 Howard Station NB,5534
2814,661,1,5,661 UT Campus IB,5528
2815,142,1,36,142 Downtown/University of Texas SB,2612
2816,333,1,8,333 PLEASANT VALLEY EB,5121
2817,656,1,9,656 UT Campus IB,985
2818,171,0,16,171 Downtown/University of Texas NB,866
2819,300,0,35,300 Westgate Transit Center SB,1344
2820,333,1,9,333 PLEASANT VALLEY EB,5159
2821,672,1,6,672 UT Campus IB,2761
2822,333,1,10,333 PLEASANT VALLEY EB,5136
2823,672,1,7,672 UT Campus IB,4586
2824,642,0,7,642 West Campus KB,4123
2825,656,1,10,656 UT Campus IB,4116
2826,333,1,11,333 PLEASANT VALLEY EB,2482
2827,300,0,36,300 Westgate Transit Center SB,1346
2828,935,0,9,935 Downtown/UT SB,1253
2829,300,0,37,300 Westgate Transit Center SB,1347
2830,333,1,12,333 PLEASANT VALLEY EB,2483
2831,642,0,8,642 West Campus KB,4121
2832,663,0,1,663 Lake Austin OB,5178
2833,171,0,17,171 Downtown/University of Texas NB,1253
2834,672,1,8,672 UT Campus IB,4135
2835,670,1,9,670 UT Campus IB,2761
2836,233,0,13,233 Decker EB,6183
2837,935,0,10,935 Downtown/UT SB,3491
2838,670,1,10,670 UT Campus IB,4586
2839,656,1,11,656 UT Campus IB,5543
2840,171,0,18,171 Downtown/University of Texas NB,3491
2841,233,0,14,233 Decker EB,5981
2842,333,1,13,333 PLEASANT VALLEY EB,5398
2843,550,1,2,550 Howard Station NB,5535
2844,300,0,38,300 Westgate Transit Center SB,1349
2845,663,0,2,663 Lake Austin OB,501
2846,670,1,11,670 UT Campus IB,4135
2847,300,0,39,300 Westgate Transit Center SB,2803
2848,656,1,12,656 UT Campus IB,5038
2849,642,0,9,642 West Campus KB,4979
2850,672,1,9,672 UT Campus IB,5775
2851,142,1,37,142 Downtown/University of Texas SB,2763
2852,237,0,12,237 Springdale WB,5915
2853,550,1,6,550 Leander Station NB,6519
2854,670,1,12,670 UT Campus IB,5175
2855,672,1,10,672 UT Campus IB,5176
2856,935,0,11,935 Downtown/UT SB,2079
2857,171,0,19,171 Downtown/University of Texas NB,2005
2858,105,0,31,105 Downtown/University of Texas NB,593
2859,300,0,40,300 Westgate Transit Center SB,6516
2860,105,0,32,105 Downtown/University of Texas NB,5940
2861,663,0,3,663 Lake Austin OB,1967
2862,142,1,38,142 Downtown/University of Texas SB,3846
2863,333,1,14,333 PLEASANT VALLEY EB,6364
2864,550,1,7,550 Leander Station NB,5539
2865,171,0,20,171 Downtown/University of Texas NB,4144
2866,300,0,41,300 Westgate Transit Center SB,5032
2867,237,0,13,237 Springdale WB,5913
2868,642,0,11,642 West Campus KB,498
2869,663,0,4,663 Lake Austin OB,1971
2870,171,0,21,171 Downtown/University of Texas NB,2493
2871,233,1,1,233 Springdale WB,5981
2872,237,0,14,237 Springdale WB,5007
2873,656,0,1,656 Intramural Fields OB,5038
2874,300,0,42,300 Westgate Transit Center SB,1353
2875,663,0,5,663 Lake Austin OB,1973
2876,300,0,43,300 Westgate Transit Center SB,4283
2877,105,0,33,105 Downtown/University of Texas NB,1042
2878,656,0,2,656 Intramural Fields OB,4117
2879,233,1,2,233 Springdale WB,5581
2880,663,0,6,663 Lake Austin OB,3519
2881,550,1,3,550 Howard Station NB,5536
2882,670,0,1,670 Crossing Place OB,5175
2883,300,0,44,300 Westgate Transit Center SB,4288
2884,656,0,3,656 Intramural Fields OB,4115
2885,663,0,7,663 Lake Austin OB,5824
2886,233,1,3,233 Springdale WB,5997
2887,300,0,45,300 Westgate Transit Center SB,6428
2888,656,0,4,656 Intramural Fields OB,1049
2889,663,0,8,663 Lake Austin OB,5825
2890,672,0,1,672 Lakeshore OB,5176
2891,642,0,12,642 West Campus KB,4135
2892,300,0,46,300 Westgate Transit Center SB,4298
2893,233,1,4,233 Springdale WB,5583
2894,656,0,5,656 Intramural Fields OB,1051
2895,663,0,9,663 Lake Austin OB,1981
2896,642,0,13,642 West Campus KB,1253
2897,656,0,6,656 Intramural Fields OB,3515
2898,300,0,47,300 Westgate Transit Center SB,1356
2899,550,1,8,550 Leander Station NB,5540
2900,233,1,5,233 Springdale WB,2287
2901,300,0,48,300 Westgate Transit Center SB,2238
2902,233,1,6,233 Springdale WB,2288
2903,656,0,7,656 Intramural Fields OB,1053
2904,233,1,7,233 Springdale WB,4615
2905,642,0,14,642 West Campus KB,5379
2906,300,0,49,300 Westgate Transit Center SB,1358
2907,656,0,8,656 Intramural Fields OB,4113
2908,663,0,10,663 Lake Austin OB,4985
2909,233,1,8,233 Springdale WB,5558
2910,300,0,50,300 Westgate Transit Center SB,6512
2911,550,1,4,550 Howard Station NB,5537
2912,233,1,9,233 Springdale WB,5846
2913,656,0,9,656 Intramural Fields OB,1055
2914,300,0,51,300 Westgate Transit Center SB,2241
2915,300,0,52,300 Westgate Transit Center SB,2242
2916,233,1,10,233 Springdale WB,1614
2917,550,1,5,550 Howard Station NB,5538
2918,656,0,10,656 Intramural Fields OB,4516
2919,300,0,53,300 Westgate Transit Center SB,2243
2920,656,0,11,656 Intramural Fields OB,4518
2921,233,1,11,233 Springdale WB,1615
2922,300,0,54,300 Westgate Transit Center SB,2244
2923,233,1,12,233 Springdale WB,1616
2924,300,0,55,300 Westgate Transit Center SB,1494
2925,300,0,56,300 Westgate Transit Center SB,2246
2926,233,1,13,233 Springdale WB,1618
2927,670,0,2,670 Crossing Place OB,6082
2928,300,0,57,300 Westgate Transit Center SB,5674
2929,670,0,3,670 Crossing Place OB,1363
2930,980,0,5,980 Downtown/University of Texas SB,2111
2931,233,1,14,233 Springdale WB,1619
2932,670,0,4,670 Crossing Place OB,4285
2933,300,0,58,300 Westgate Transit Center SB,2249
2934,672,0,2,672 Lakeshore OB,6082
2935,670,0,5,670 Crossing Place OB,4286
2936,980,0,9,980 Downtown/University of Texas SB,593
2937,550,1,6,550 Howard Station NB,6519
2938,980,0,10,980 Downtown/University of Texas SB,5940
2939,670,0,6,670 Crossing Place OB,3526
2940,300,0,59,300 Westgate Transit Center SB,2251
2941,550,1,9,550 Leander Station NB,5541
2942,550,1,7,550 Howard Station NB,5539
2943,670,0,7,670 Crossing Place OB,4300
2944,300,0,60,300 Westgate Transit Center SB,4206
2945,670,0,8,670 Crossing Place OB,4301
2946,980,0,11,980 Downtown/University of Texas SB,1042
2947,670,0,9,670 Crossing Place OB,3852
2948,300,0,61,300 Westgate Transit Center SB,2328
2949,300,0,62,300 Westgate Transit Center SB,2255
2950,300,0,63,300 Westgate Transit Center SB,5879
2951,300,0,64,300 Westgate Transit Center SB,2329
2952,550,1,8,550 Howard Station NB,5540
2953,980,0,12,980 Downtown/University of Texas SB,3955
2954,300,0,65,300 Westgate Transit Center SB,2331
2955,300,0,66,300 Westgate Transit Center SB,6358
2956,300,0,67,300 Westgate Transit Center SB,4215
2957,300,0,68,300 Westgate Transit Center SB,3360
2958,300,0,69,300 Westgate Transit Center SB,4213
2959,300,0,70,300 Westgate Transit Center SB,6374
2960,550,1,10,550 Leander Station NB,5542
2961,550,1,1,550 Lakeline Station NB,5534
2962,550,1,2,550 Lakeline Station NB,5535
2963,550,1,3,550 Lakeline Station NB,5536
2964,550,1,4,550 Lakeline Station NB,5537
2965,550,1,5,550 Lakeline Station NB,5538
2966,550,1,1,550 Kramer Station NB,5534
2967,550,1,6,550 Lakeline Station NB,6519
2968,550,1,2,550 Kramer Station NB,5535
2969,550,1,7,550 Lakeline Station NB,5539
2970,550,1,3,550 Kramer Station NB,5536
2971,491,1,1,491 Northcross NB,1999
2972,550,1,8,550 Lakeline Station NB,5540
2973,491,1,2,491 Northcross NB,2913
2974,493,0,1,493 Airport/ Oak Springs OB,5633
2975,550,1,4,550 Kramer Station NB,5537
2976,491,1,3,491 Northcross NB,1866
2977,550,1,5,550 Kramer Station NB,5538
2978,493,0,2,493 Airport/ Oak Springs OB,1957
2979,493,0,3,493 Airport/ Oak Springs OB,6404
2980,4,0,1,4 Mopac WB,1822
2981,491,1,4,491 Northcross NB,4497
2982,550,1,9,550 Lakeline Station NB,5541
2983,491,1,5,491 Northcross NB,1871
2984,491,0,1,491 38th Street SB,2908
2985,491,0,2,491 38th Street SB,1902
2986,550,1,6,550 Kramer Station NB,6519
2987,493,0,4,493 Airport/ Oak Springs OB,934
2988,550,1,7,550 Kramer Station NB,5539
2989,4,0,3,4 Mopac WB,6450
2990,493,0,5,493 Airport/ Oak Springs OB,6366
2991,491,1,6,491 Northcross NB,5002
2992,493,0,6,493 Airport/ Oak Springs OB,1373
2993,493,0,7,493 Airport/ Oak Springs OB,667
2994,493,0,8,493 Airport/ Oak Springs OB,668
2995,491,1,7,491 Northcross NB,819
2996,4,0,7,4 Mopac WB,1368
2997,493,0,9,493 Airport/ Oak Springs OB,3299
2998,491,1,8,491 Northcross NB,820
2999,4,0,8,4 Mopac WB,3337
3000,4,0,9,4 Mopac WB,847
3001,4,0,10,4 Mopac WB,848
3002,4,0,11,4 Mopac WB,4181
3003,491,0,3,491 38th Street SB,5160
3004,4,0,12,4 Mopac WB,5119
3005,491,1,9,491 Northcross NB,822
3006,491,1,10,491 Northcross NB,5160
3007,4,0,13,4 Mopac WB,5120
3008,493,1,1,493 Lakeside Apartments IB,3299
3009,491,0,4,491 38th Street SB,5964
3010,4,0,14,4 Mopac WB,6460
3011,491,0,5,491 38th Street SB,5006
3012,4,0,15,4 Mopac WB,5949
3013,493,1,2,493 Lakeside Apartments IB,1373
3014,4,0,16,4 Mopac WB,5937
3015,4,0,17,4 Mopac WB,5938
3016,493,1,3,493 Lakeside Apartments IB,6366
3017,4,0,18,4 Mopac WB,1967
3018,4,0,19,4 Mopac WB,5499
3019,493,1,4,493 Lakeside Apartments IB,5119
3020,4,0,20,4 Mopac WB,1970
3021,491,0,6,491 38th Street SB,1935
3022,4,0,21,4 Mopac WB,1971
3023,4,0,22,4 Mopac WB,1972
3024,491,0,7,491 38th Street SB,1936
3025,4,0,23,4 Mopac WB,1973
3026,491,1,11,491 Northcross NB,830
3027,4,0,24,4 Mopac WB,1974
3028,4,0,25,4 Mopac WB,6243
3029,492,1,1,492 Hancock Center SB,3931
3030,491,0,8,491 38th Street SB,1938
3031,491,1,12,491 Northcross NB,1904
3032,493,1,5,493 Lakeside Apartments IB,1957
3033,491,1,13,491 Northcross NB,2908
3034,493,1,6,493 Lakeside Apartments IB,6404
3035,491,0,9,491 38th Street SB,1997
3036,492,1,2,492 Hancock Center SB,5287
3037,493,1,7,493 Lakeside Apartments IB,1850
3038,491,0,10,491 38th Street SB,1999
3039,493,1,8,493 Lakeside Apartments IB,1038
3040,492,1,3,492 Hancock Center SB,5286
3041,493,1,9,493 Lakeside Apartments IB,5633
3042,492,1,4,492 Hancock Center SB,5970
3043,492,1,5,492 Hancock Center SB,5284
3044,383,0,1,383 PAVILION NB,5225
3045,383,0,2,383 PAVILION NB,5071
3046,383,0,3,383 PAVILION NB,3795
3047,383,0,4,383 PAVILION NB,3796
3048,383,0,5,383 PAVILION NB,3797
3049,383,0,6,383 PAVILION NB,3798
3050,492,1,6,492 Hancock Center SB,5283
3051,383,0,7,383 PAVILION NB,3799
3052,490,0,1,490 Riverside/Pleasant Valley OB,2810
3053,383,0,8,383 PAVILION NB,4753
3054,490,0,2,490 Riverside/Pleasant Valley OB,1038
3055,383,0,9,383 PAVILION NB,4757
3056,383,0,10,383 PAVILION NB,6427
3057,490,0,3,490 Riverside/Pleasant Valley OB,5633
3058,383,0,11,383 PAVILION NB,6456
3059,490,0,4,490 Riverside/Pleasant Valley OB,2812
3060,383,0,12,383 PAVILION NB,4682
3061,383,0,13,383 PAVILION NB,3014
3062,383,0,14,383 PAVILION NB,5916
3063,490,0,5,490 Riverside/Pleasant Valley OB,4288
3064,383,0,15,383 PAVILION NB,3016
3065,492,0,1,492 Norwood Transit Center NB,5283
3066,383,0,16,383 PAVILION NB,2726
3067,383,0,17,383 PAVILION NB,3804
3068,490,1,1,490 Muni Center IB,4288
3069,383,0,18,383 PAVILION NB,3806
3070,383,0,19,383 PAVILION NB,4688
3071,492,0,2,492 Norwood Transit Center NB,5316
3072,383,0,20,383 PAVILION NB,5290
